43.4,0.3,0.1,0.1,0.1
44.4,0.3,0.2,0.2,0.1
43,0.3,0.1,0.1,0.1
42.8,0.3,0.1,0.1,0.1
43.1,0.3,0.1,0.1,0.1
76.2,0.3,0.2,0.2,0.2
58.8,0.3,0.2,0.2,0.1
43.8,0.4,0.2,0.2,0.1
75.1,0.3,0.2,0.2,0.1
59.1,0.4,0.2,0.2,0.1
59.4,0.3,0.1,0.2,0.1
42.9,0.3,0.2,0.2,0.1
43.3,0.3,0.2,0.2,0.2
111.5,0.3,0.1,0.1,0.2
45.1,0.3,0.1,0.2,0.2
51.6,0.3,0.1,0.1,0.1
64.5,0.3,0.1,0.1,0.1
46.8,0.3,0.2,0.2,0.2
77.2,0.3,0.1,0.2,0.2
204.1,0.3,0.1,0.1,0.1
47.8,0.5,0.2,0.2,0.5
47,0.3,0.2,0.2,0.2
189.6,0.4,0.2,0.2,0.1
49.9,0.4,0.2,0.3,0.3
49.7,0.8,0.2,0.3,0.2
123.1,0.4,0.2,0.3,0.2
46.2,0.4,0.1,0.3,0.2
54.8,0.3,0.2,0.2,0.2
94.8,0.3,0.1,0.2,0.5
93.6,0.2,0.1,0.1,0.2
62.3,0.3,0.2,0.2,0.1
63.8,0.4,0.2,0.2,0.2
45.6,0.3,0.2,0.2,0.2
77.1,0.4,0.1,0.2,0.2
43.2,0.3,0.1,0.1,0.1
43.7,0.3,0.1,0.1,0.2
43,0.3,0.1,0.1,0.2
43.7,0.4,0.1,0.2,0.1
44.5,0.4,0.1,0.2,0.1
66.7,0.6,0.1,0.2,0.1
47.4,0.4,0.1,0.2,0.2
47.4,0.3,0.1,0.2,0.1
67.8,0.4,0.2,0.2,0.1
94.2,0.4,0.2,0.2,0.2
45.6,0.3,0.2,0.2,0.1
47,0.3,0.1,0.2,0.1
93.6,0.4,0.2,0.2,0.1
67.8,0.4,0.1,0.2,0.2
91.9,0.3,0.1,0.1,0.1
179.2,0.4,0.1,0.2,0.1
43.8,0.3,0.2,0.2,0.1
42.9,0.2,0.2,0.2,0.1
43.3,0.2,0.1,0.1,0.2
43.4,0.2,0.2,0.2,0.2
47.6,0.2,0.2,0.2,0.1
44.6,0.3,0.1,0.1,0.1
43.5,0.3,0.1,0.2,0.1
76.6,0.3,0.2,0.2,0.1
56.1,0.3,0.2,0.2,0.1
68.4,0.3,0.1,0.1,0.2
44.9,0.3,0.2,0.2,0.1
67.6,0.3,0.2,0.2,0.2
43.5,0.3,0.2,0.2,0.2
44.4,0.3,0.1,0.1,0.1
60.6,0.3,0.1,0.1,0.2
49.9,0.4,0.1,0.2,0.1
51.8,0.3,0.1,0.1,0.1
43,0.3,0.2,0.2,0.1
43.9,0.3,0.2,0.2,0.1
46.5,0.3,0.1,0.1,0.1
51.7,0.3,0.1,0.2,0.1
64.1,0.4,0.1,0.2,0.1
45.6,0.3,0.1,0.2,0.1
90.7,0.3,0.1,0.3,0.2
74.8,0.3,0.1,0.1,0.1
45.6,0.4,0.1,0.2,0.1
45.2,0.3,0.1,0.2,0.1
46.2,0.4,0.1,0.1,0.1
55.9,0.3,0.2,0.2,0.2
63.6,0.3,0.1,0.1,0.1
45.2,0.3,0.1,0.1,0.1
44.3,0.3,0.1,0.2,0.1
45.5,0.3,0.1,0.2,0.2
44.6,0.4,0.1,0.1,0.1
59.1,0.4,0.1,0.1,0.2
83.2,0.3,0.1,0.2,0.1
54.4,0.4,0.1,0.1,0.1
