52.4,0.3,0.1,0.1,0.1
59.8,0.3,0.2,0.3,0.1
53,0.3,0.1,0.1,0.2
55.5,0.2,0.1,0.2,0.1
50.3,0.3,0.1,0.2,0.2
54.5,0.2,0.2,0.2,0.1
53.3,0.3,0.2,0.1,0.1
55.8,0.3,0.2,0.3,0.1
54.4,0.3,0.1,0.2,0.1
85.7,0.3,0.1,0.2,0.1
53.8,0.3,0.2,0.1,0.1
55.3,0.3,0.1,0.2,0.1
54.9,0.3,0.1,0.2,0.1
49,0.3,0.2,0.3,0.1
62.5,0.3,0.1,0.1,0.1
54.1,0.3,0.1,0.2,0.1
52.2,0.3,0.1,0.4,0.1
51.6,0.4,0.2,0.1,0.1
50.2,0.2,0.1,0.2,0.1
50.2,0.3,0.1,0.2,0.1
54.2,0.3,0.1,0.2,0.1
53.2,0.3,0.1,0.1,0.1
76.7,0.2,0.1,0.1,0.2
56.7,0.4,0.1,0.1,0.2
53.4,0.3,0.1,0.1,0.1
69,0.3,0.1,0.2,0.1
54.9,0.3,0.1,0.2,0.1
55.6,0.3,0.1,0.1,0.2
54.2,0.2,0.1,0.2,0.1
54.7,0.3,0.2,0.1,0.1
73.9,0.3,0.1,0.2,0.1
54.9,0.3,0.1,0.2,0.1
54.3,0.3,0.1,0.2,0.1
76,0.3,0.2,0.1,0.1
95.1,0.3,0.2,0.2,0.1
54.4,0.3,0.2,0.1,0.1
49.8,0.3,0.1,0.1,0.1
55.3,0.3,0.1,0.1,0.2
51.2,0.3,0.1,0.3,0.1
60.4,0.3,0.1,0.1,0.1
82.9,0.3,0.1,0.2,0.1
53,0.2,0.1,0.2,0.1
52.5,0.3,0.1,0.2,0.1
51.8,0.3,0.1,0.1,0.1
55.4,0.3,0.1,0.1,0.1
55.1,0.3,0.1,0.1,0.2
56.9,0.3,0.1,0.2,0.1
51.5,0.2,0.2,0.2,0.1
51.8,0.3,0.2,0.1,0.1
53.8,0.2,0.1,0.2,0.1
50.9,0.3,0.1,0.1,0.1
51.5,0.3,0.1,0.1,0.1
52.1,0.3,0.2,0.2,0.1
91.4,0.3,0.1,0.1,0.1
72.3,0.3,0.1,0.2,0.1
48.6,0.3,0.1,0.2,0.1
326.6,0.3,0.2,0.1,0.1
52.7,0.3,0.1,0.2,0.1
53.9,0.2,0.1,0.2,0.1
53,0.3,0.1,0.2,0.1
56,0.3,0.1,0.2,0.1
51.1,0.2,0.1,0.1,0.2
54.6,0.3,0.1,0.1,0.1
76.6,0.3,0.1,0.1,0.2
56.9,0.3,0.1,0.2,0.1
54.8,0.3,0.1,0.2,0.1
52.2,0.3,0.1,0.1,0.1
53.1,0.3,0.2,0.2,0.1
80,0.3,0.1,0.1,0.1
54.8,0.3,0.1,0.2,0.1
54,0.3,0.2,0.1,0.1
57.1,0.3,0.1,0.1,0.1
339.4,0.3,0.2,0.2,0.1
57.3,0.4,0.1,0.2,0.2
56.8,0.2,0.1,0.1,0.2
53.8,0.3,0.1,0.1,0.1
54.7,0.3,0.2,0.1,0.1
75.6,0.6,0.2,0.2,0.2
68.6,0.3,0.1,0.1,0.1
66.8,0.3,0.2,0.1,0.1
53.4,0.3,0.1,0.3,0.1
106.7,0.2,0.1,0.2,0.1
72.4,0.2,0.1,0.1,0.1
303.3,0.3,0.1,0.2,0.1
95,0.2,0.1,0.2,0.1
50.4,0.2,0.2,0.2,0.1
49.5,0.3,0.1,0.2,0.1
50.7,0.3,0.1,0.3,0.2
72,0.2,0.1,0.2,0.1
58.3,0.2,0.2,0.3,0.1
78.4,0.2,0.1,0.1,0.2
51.5,0.2,0.1,0.2,0.2
52.2,0.3,0.1,0.2,0.2
49.4,0.3,0.1,0.2,0.2
49.2,0.3,0.1,0.2,0.1
72.8,0.3,0.1,0.1,0.2
55.7,0.3,0.1,0.2,0.2
53.8,0.2,0.1,0.2,0.1
53.8,0.3,0.1,0.1,0.2
82.4,0.2,0.2,0.2,0.1
63.4,0.5,0.2,0.3,0.3
79.7,0.2,0.1,0.1,0.2
70,0.2,0.1,0.1,0.1
59.2,0.3,0.1,0.2,0.1
58.1,0.2,0.2,0.2,0.1
54.8,0.2,0.1,0.1,0.2
55.4,0.3,0.1,0.2,0.1
54.1,0.3,0.1,0.2,0.1
52.1,0.3,0.1,0.2,0.1
70.3,0.3,0.1,0.2,0.1
56.3,0.3,0.1,0.1,0.1
53.5,0.3,0.1,0.1,0.2
79.1,0.3,0.1,0.1,0.1
51.5,0.3,0.1,0.1,0.1
62.9,0.3,0.1,0.1,0.2
52.4,0.3,0.2,0.2,0.1
78.7,0.3,0.2,0.4,0.1
72.8,0.3,0.1,0.2,0.1
66.9,0.2,0.1,0.1,0.2
51.8,0.2,0.1,0.1,0.1
70.6,0.3,0.1,0.1,0.1
81.5,0.3,0.1,0.2,0.1
51.8,0.3,0.1,0.1,0.1
53,0.3,0.1,0.1,0.1
54.9,0.3,0.1,0.2,0.1
62.3,0.3,0.2,0.1,0.1
77.3,0.3,0.2,0.1,0.1
85.3,0.2,0.1,0.1,0.1
71.1,0.3,0.1,0.2,0.1
65.2,0.3,0.2,0.1,0.1
64.6,0.3,0.1,0.1,0.2
72.2,0.4,0.2,0.2,0.2
52.8,0.3,0.1,0.1,0.1
52,0.2,0.1,0.2,0.1
76.7,0.2,0.1,0.1,0.2
70.9,0.2,0.1,0.2,0.1
78.5,0.3,0.2,0.1,0.1
65.8,0.3,0.1,0.2,0.1
309.4,0.3,0.1,0.1,0.1
52.9,0.3,0.1,0.2,0.1
52.1,0.3,0.1,0.2,0.1
51.7,0.3,0.1,0.1,0.1
55.1,0.3,0.1,0.2,0.1
52.7,0.3,0.2,0.2,0.1
52,0.3,0.1,0.2,0.1
52.5,0.3,0.1,0.1,0.1
79.2,0.2,0.1,0.2,0.2
67.4,0.3,0.1,0.2,0.2
63.9,0.3,0.2,0.1,0.1
85,0.3,0.2,0.1,0.1
53.4,0.2,0.1,0.1,0.1
53.3,0.3,0.2,0.1,0.1
72.7,0.3,0.1,0.1,0.2
79.9,0.3,0.1,0.2,0.1
56.2,0.3,0.2,0.1,0.1
53.6,0.3,0.1,0.1,0.2
54.5,0.3,0.1,0.2,0.1
52.8,0.3,0.1,0.2,0.1
53.3,0.3,0.1,0.2,0.1
77.6,0.3,0.2,0.2,0.1
